#mission_id,user_id,place_id,date,duration,mode,co2,emissions,regions
2965,205,42,2017-01-12,10,car,0.20033,14.423760000000001,Westerlands
3024,308,191,2017-01-12,34,train,0.01214,5.83934,Riverlands
2839,205,42,2017-01-13,10,car,0.20033,14.423760000000001,Westerlands
3030,279,55,2017-01-13,9,train,0.01214,1.14116,Reach
3007,123,625,2017-01-14,254,plane,0.13712,2565.6523199999997,North
3014,26,191,2017-01-16,149,train,0.01214,5.83934,North
3052,125,101,2017-01-18,49,train,0.01214,2.7800599999999998,Reach
3017,275,191,2017-01-18,49,train,0.01214,5.83934,Dorne
3045,89,191,2017-01-18,31,train,0.01214,5.83934,Riverlands
3015,409,191,2017-01-18,16,train,0.01214,5.83934,North
3029,337,191,2017-01-19,53,train,0.01214,5.83934,Reach
3019,275,191,2017-01-22,28,train,0.01214,5.83934,Dorne
3042,454,191,2017-01-22,79,train,0.01214,5.83934,Riverlands
3004,326,191,2017-01-22,30,train,0.01214,5.83934,Reach
3002,409,261,2017-01-22,79,plane,0.14678,93.49886,North
3046,260,191,2017-01-23,16,train,0.01214,5.83934,Reach
3049,125,191,2017-01-23,12,train,0.01214,5.83934,Reach
3058,2,42,2017-01-23,6,car,0.20033,14.423760000000001,Dorne
2991,502,0,2017-01-24,81,public,0.075,0.0,Reach
3054,142,191,2017-01-24,15,train,0.01214,5.83934,Reach
3067,39,261,2017-01-25,23,plane,0.14678,93.49886,North
3062,348,335,2017-01-25,62,plane,0.14678,136.21184,North
3034,409,335,2017-01-25,26,plane,0.14678,136.21184,North
3036,468,395,2017-01-25,79,plane,0.14678,199.91436,Riverlands
3031,411,268,2017-01-25,57,train,0.01214,7.91528,Dorne
3070,437,191,2017-01-27,55,train,0.01214,5.83934,Reach
2994,437,191,2017-01-27,48,train,0.01214,5.83934,Reach
2954,163,153,2017-01-29,146,plane,0.16508,69.3336,Dorne
3059,160,191,2017-01-29,51,train,0.01214,5.83934,Reach
2996,23,153,2017-01-29,83,train,0.01214,5.0988,North
3071,136,88,2017-01-30,85,train,0.01214,2.46442,Riverlands
3069,53,191,2017-01-30,26,train,0.01214,5.83934,North
3056,325,191,2017-01-30,13,train,0.01214,5.83934,Westerlands
3044,368,191,2017-01-30,31,train,0.01214,5.83934,Westerlands
3038,328,191,2017-01-31,14,train,0.01214,5.83934,Dorne
3041,376,191,2017-01-31,13,train,0.01214,5.83934,Reach
3050,434,191,2017-01-31,29,train,0.01214,5.83934,Reach
3068,502,191,2017-02-01,100,train,0.01214,5.83934,Reach
3043,275,191,2017-02-01,97,train,0.01214,5.83934,Dorne
3013,326,178,2017-02-01,62,train,0.01214,5.7058,Reach
3057,228,178,2017-02-02,27,train,0.01214,5.7058,Riverlands
3086,437,191,2017-02-03,14,train,0.01214,5.83934,Reach
3060,452,191,2017-02-06,12,train,0.01214,5.83934,Reach
3074,451,191,2017-02-06,14,train,0.01214,5.83934,Reach
2982,128,608,2017-02-06,363,plane,0.13712,1541.09168,Reach
3094,73,212,2017-02-06,178,car,0.20033,102.36863000000001,Reach
3073,136,191,2017-02-07,13,train,0.01214,5.83934,Riverlands
3055,275,373,2017-02-07,226,plane,0.14678,173.34717999999998,Dorne
3021,213,78,2017-02-07,35,plane,0.14678,23.92514,Riverlands
3096,160,0,2017-02-08,26,public,0.075,0.0,Reach
3063,88,320,2017-02-08,52,plane,0.16508,140.97832,North
3075,337,0,2017-02-09,33,train,0.01214,0.0,Reach
3088,323,191,2017-02-09,16,train,0.01214,5.83934,Riverlands
3077,108,153,2017-02-09,101,train,0.01214,5.0988,Reach
3022,294,55,2017-02-10,11,car,0.20033,18.831020000000002,North
3121,395,0,2017-02-10,672,plane,0.16508,0.0,North
3079,125,55,2017-02-12,33,car,0.20033,18.831020000000002,Reach
3078,104,53,2017-02-13,9,car,0.20033,18.43036,Reach
3087,163,191,2017-02-13,11,train,0.01214,5.83934,Dorne
3085,123,101,2017-02-14,13,train,0.01214,2.7800599999999998,North
3097,105,191,2017-02-15,14,train,0.01214,5.83934,Reach
3107,166,9,2017-02-16,6,car,0.20033,2.60429,North
3101,484,53,2017-02-17,12,car,0.20033,18.43036,Riverlands
3109,73,55,2017-02-17,13,car,0.20033,18.831020000000002,Reach
3091,455,200,2017-02-19,80,train,0.01214,5.9607399999999995,North
3009,302,544,2017-02-19,158,plane,0.13712,1250.39728,Riverlands
3084,230,200,2017-02-19,74,train,0.01214,5.9607399999999995,North
3099,26,138,2017-02-20,81,train,0.01214,4.64962,North
3065,452,191,2017-02-20,14,train,0.01214,5.83934,Reach
3105,279,125,2017-02-20,59,train,0.01214,4.07904,Reach
3082,409,191,2017-02-21,15,train,0.01214,5.83934,North
3089,73,0,2017-02-23,592,public,0.075,0.0,Reach
3110,79,138,2017-02-25,360,train,0.01214,4.64962,Riverlands
3081,86,0,2017-02-26,1152,plane,0.16508,0.0,Riverlands
3083,136,268,2017-02-28,28,train,0.01214,7.91528,Riverlands
3080,337,352,2017-03-01,72,plane,0.14678,148.10102,Reach
3116,186,78,2017-03-01,15,plane,0.14678,23.92514,Reach
3132,348,191,2017-03-03,68,train,0.01214,5.83934,North
3064,452,89,2017-03-03,15,train,0.01214,2.4887,Reach
3051,297,515,2017-03-03,192,plane,0.13712,1113.0030399999998,Reach
3119,454,566,2017-03-04,696,plane,0.13712,1295.7839999999999,Riverlands
3047,302,404,2017-03-05,78,plane,0.14678,210.04218,Riverlands
3048,46,404,2017-03-05,79,plane,0.14678,210.04218,Riverlands
3098,26,261,2017-03-05,115,train,0.01214,7.73318,North
3112,314,325,2017-03-06,105,plane,0.14678,128.72606,North
3124,105,191,2017-03-07,13,train,0.01214,5.83934,Reach
3028,511,18,2017-03-07,81,public,0.075,1.95,Riverlands
3027,401,18,2017-03-07,83,public,0.075,1.95,Riverlands
3136,275,191,2017-03-07,60,train,0.01214,5.83934,Dorne
3113,186,138,2017-03-08,29,plane,0.16508,63.22564,Reach
3140,117,0,2017-03-09,5,public,0.075,0.0,Reach
3138,36,0,2017-03-09,5,public,0.075,0.0,Reach
3137,124,0,2017-03-09,5,public,0.075,0.0,Reach
3139,360,0,2017-03-09,5,public,0.075,0.0,Reach
3141,155,0,2017-03-09,5,public,0.075,0.0,Reach
3134,123,184,2017-03-09,30,plane,0.14678,70.01406,North
3103,166,191,2017-03-09,62,train,0.01214,5.83934,North
3145,447,0,2017-03-09,5,public,0.075,0.0,Reach
3147,288,0,2017-03-09,0,public,0.075,0.0,Reach
3129,125,55,2017-03-10,9,car,0.20033,18.831020000000002,Reach
3066,452,191,2017-03-10,14,train,0.01214,5.83934,Reach
3032,206,496,2017-03-11,537,plane,0.13712,976.9799999999999,Vale
3122,205,496,2017-03-11,391,plane,0.13712,976.9799999999999,Westerlands
3126,427,496,2017-03-11,394,plane,0.13712,976.9799999999999,Westerlands
3127,294,55,2017-03-14,11,car,0.20033,18.831020000000002,North
3156,484,55,2017-03-15,11,car,0.20033,18.831020000000002,Riverlands
3102,2,143,2017-03-15,37,train,0.01214,4.74674,Dorne
3114,326,53,2017-03-15,13,car,0.20033,18.43036,Reach
3117,186,78,2017-03-15,15,plane,0.14678,23.92514,Reach
3118,373,319,2017-03-15,58,plane,0.14678,124.32266,Riverlands
3158,208,191,2017-03-16,24,train,0.01214,5.83934,Reach
3125,169,191,2017-03-16,16,train,0.01214,5.83934,Westerlands
3120,220,101,2017-03-16,28,train,0.01214,2.7800599999999998,Reach
3149,160,191,2017-03-17,19,train,0.01214,5.83934,Reach
3128,286,89,2017-03-19,106,train,0.01214,2.4887,North
3155,151,226,2017-03-19,152,plane,0.14678,81.16933999999999,Reach
3131,213,191,2017-03-20,36,train,0.01214,5.83934,Riverlands
3162,275,191,2017-03-20,139,train,0.01214,5.83934,Dorne
3159,0,125,2017-03-20,12,train,0.01214,4.07904,North
3037,186,214,2017-03-20,154,plane,0.14678,75.73848,Reach
3061,125,214,2017-03-21,81,plane,0.14678,75.73848,Reach
3143,409,191,2017-03-22,11,train,0.01214,5.83934,North
3166,405,355,2017-03-22,64,plane,0.14678,150.88984,Vale
3123,73,95,2017-03-23,17,train,0.01214,2.57368,Reach
3160,117,191,2017-03-23,32,train,0.01214,5.83934,Reach
3154,409,191,2017-03-24,29,train,0.01214,5.83934,North
3185,160,191,2017-03-24,18,train,0.01214,5.83934,Reach
3164,88,191,2017-03-27,13,train,0.01214,5.83934,North
3165,500,191,2017-03-27,11,train,0.01214,5.83934,North
3115,337,191,2017-03-27,54,train,0.01214,5.83934,Reach
3104,125,191,2017-03-27,37,train,0.01214,5.83934,Reach
3153,53,161,2017-03-27,28,train,0.01214,5.4023,North
3163,68,191,2017-03-27,11,train,0.01214,5.83934,North
3194,30,191,2017-03-27,44,train,0.01214,5.83934,Riverlands
3170,284,95,2017-03-28,76,car,0.20033,42.46996,Reach
3173,418,95,2017-03-28,72,train,0.01214,2.57368,Reach
3184,305,95,2017-03-28,81,car,0.20033,42.46996,Reach
3146,89,191,2017-03-28,28,train,0.01214,5.83934,Riverlands
3152,326,94,2017-03-28,79,car,0.20033,42.26963,Reach
3161,384,191,2017-03-29,35,train,0.01214,5.83934,Westerlands
3168,308,0,2017-03-29,53,train,0.01214,0.0,Riverlands
3133,186,78,2017-03-29,13,plane,0.14678,23.92514,Reach
3186,53,181,2017-03-30,27,train,0.01214,5.75436,North
3195,276,55,2017-03-30,11,train,0.01214,1.14116,Reach
3189,293,191,2017-04-01,54,train,0.01214,5.83934,Westerlands
3108,7,9,2017-04-02,122,public,0.075,0.975,North
3197,136,191,2017-04-03,14,train,0.01214,5.83934,Riverlands
3142,156,35,2017-04-03,9,car,0.20033,11.41881,North
3205,22,35,2017-04-03,6,car,0.20033,11.41881,North
3180,326,350,2017-04-04,100,plane,0.13712,137.66848,Reach
3157,308,453,2017-04-04,751,plane,0.13712,527.0892799999999,Riverlands
3204,157,350,2017-04-04,94,plane,0.13712,137.66848,Reach
2953,373,423,2017-04-04,84,plane,0.13712,262.99616,Riverlands
3196,2,191,2017-04-05,13,train,0.01214,5.83934,Dorne
3202,186,78,2017-04-05,15,plane,0.14678,23.92514,Reach
3209,468,55,2017-04-05,11,car,0.20033,18.831020000000002,Riverlands
3193,275,191,2017-04-05,48,train,0.01214,5.83934,Dorne
3200,454,415,2017-04-06,613,plane,0.14678,248.20497999999998,Riverlands
3174,105,55,2017-04-06,33,train,0.01214,1.14116,Reach
3206,437,50,2017-04-06,35,train,0.01214,1.06832,Reach
3093,166,599,2017-04-07,553,plane,0.13712,1371.33712,North
3135,275,376,2017-04-09,137,plane,0.14678,174.81498,Dorne
3076,56,405,2017-04-09,107,plane,0.14678,210.6293,Reach
3198,136,207,2017-04-10,89,train,0.01214,6.03358,Riverlands
3175,105,191,2017-04-10,29,train,0.01214,5.83934,Reach
3211,468,55,2017-04-10,30,car,0.20033,18.831020000000002,Riverlands
3148,89,207,2017-04-12,13,train,0.01214,6.03358,Riverlands
3203,186,78,2017-04-12,15,plane,0.14678,23.92514,Reach
3026,53,599,2017-04-15,396,plane,0.13712,1371.33712,North
3020,213,191,2017-04-15,183,car,0.20033,96.35873000000001,Riverlands
3090,73,0,2017-04-15,520,public,0.075,0.0,Reach
3192,89,191,2017-04-18,37,train,0.01214,5.83934,Riverlands
3224,105,191,2017-04-18,9,train,0.01214,5.83934,Reach
3213,181,191,2017-04-19,15,train,0.01214,5.83934,Dorne
3172,468,395,2017-04-19,80,plane,0.14678,199.91436,Riverlands
3228,434,191,2017-04-19,29,train,0.01214,5.83934,Reach
3171,494,101,2017-04-23,76,train,0.01214,2.7800599999999998,Reach
3190,284,101,2017-04-23,77,train,0.01214,2.7800599999999998,Reach
3207,24,372,2017-04-24,50,plane,0.14678,169.67767999999998,Riverlands
3201,88,320,2017-04-24,58,train,0.01214,10.36756,North
3249,26,85,2017-04-25,7,train,0.01214,2.2459,North
3130,142,138,2017-04-25,77,train,0.01214,4.64962,Reach
3210,2,191,2017-04-26,13,train,0.01214,5.83934,Dorne
3244,275,191,2017-04-26,76,train,0.01214,5.83934,Dorne
3252,502,191,2017-04-27,10,train,0.01214,5.83934,Reach
3257,24,191,2017-04-28,23,train,0.01214,5.83934,Riverlands
3253,351,191,2017-04-28,10,train,0.01214,5.83934,Reach
3248,275,191,2017-05-01,97,train,0.01214,5.83934,Dorne
3216,409,207,2017-05-02,38,train,0.01214,6.03358,North
3242,186,78,2017-05-03,14,plane,0.14678,23.92514,Reach
3240,24,157,2017-05-03,58,car,0.20033,85.14025000000001,Riverlands
3239,323,191,2017-05-03,65,train,0.01214,5.83934,Riverlands
3255,56,180,2017-05-03,14,train,0.01214,5.74222,Reach
3208,498,255,2017-05-03,96,plane,0.14678,91.7375,Westerlands
3277,434,55,2017-05-04,13,car,0.20033,18.831020000000002,Reach
3268,160,191,2017-05-04,15,train,0.01214,5.83934,Reach
3182,504,148,2017-05-04,45,train,0.01214,4.94098,Riverlands
3151,424,556,2017-05-05,147,plane,0.13712,1279.19248,Reach
3111,337,556,2017-05-05,341,plane,0.13712,1279.19248,Reach
3273,454,343,2017-05-05,204,plane,0.14678,143.40406,Riverlands
3167,9,305,2017-05-05,192,plane,0.14678,113.7545,Riverlands
3233,348,518,2017-05-06,144,plane,0.13712,1140.8383999999999,North
3225,298,100,2017-05-06,57,train,0.01214,2.70722,North
3072,322,518,2017-05-06,336,plane,0.13712,1140.8383999999999,North
3221,213,517,2017-05-06,130,plane,0.13712,1140.70128,Riverlands
3275,217,100,2017-05-06,54,train,0.01214,2.70722,North
3092,230,518,2017-05-06,185,plane,0.13712,1140.8383999999999,North
3106,482,518,2017-05-06,383,plane,0.13712,1140.8383999999999,North
3150,221,518,2017-05-07,179,plane,0.13712,1140.8383999999999,North
3187,123,339,2017-05-07,95,plane,0.13712,128.48144,North
3259,468,55,2017-05-08,30,car,0.20033,18.831020000000002,Riverlands
3262,105,220,2017-05-09,29,train,0.01214,6.3856399999999995,Reach
3183,293,300,2017-05-09,85,train,0.01214,9.26282,Westerlands
3241,504,242,2017-05-10,45,train,0.01214,7.33256,Riverlands
3178,326,148,2017-05-10,61,train,0.01214,4.94098,Reach
3292,434,207,2017-05-10,15,train,0.01214,6.03358,Reach
3247,384,138,2017-05-11,34,train,0.01214,4.64962,Westerlands
3246,105,177,2017-05-11,39,train,0.01214,5.7058,Reach
3282,502,125,2017-05-11,13,train,0.01214,4.07904,Reach
3100,208,513,2017-05-13,168,plane,0.13712,1094.35472,Reach
3274,454,415,2017-05-13,1210,plane,0.14678,248.20497999999998,Riverlands
3304,160,85,2017-05-14,55,train,0.01214,2.2459,Reach
3285,507,93,2017-05-15,108,train,0.01214,2.5494,Riverlands
3290,151,125,2017-05-15,33,train,0.01214,4.07904,Reach
3287,156,164,2017-05-15,7,train,0.01214,5.463,North
3217,275,373,2017-05-16,233,plane,0.14678,173.34717999999998,Dorne
3299,308,191,2017-05-16,37,train,0.01214,5.83934,Riverlands
3264,9,9,2017-05-17,55,public,0.075,0.975,Riverlands
3300,325,9,2017-05-17,56,car,0.20033,2.60429,Westerlands
3179,326,101,2017-05-17,63,train,0.01214,2.7800599999999998,Reach
3308,73,133,2017-05-17,344,train,0.01214,4.39468,Reach
3243,186,78,2017-05-17,14,plane,0.14678,23.92514,Reach
3315,434,268,2017-05-17,56,train,0.01214,7.91528,Reach
3301,452,262,2017-05-18,15,train,0.01214,7.73318,Reach
3309,195,182,2017-05-18,120,train,0.01214,5.7665,Riverlands
3323,228,185,2017-05-18,36,train,0.01214,5.79078,Riverlands
3278,227,16,2017-05-18,38,car,0.20033,4.60759,Vale
3199,197,121,2017-05-19,130,car,0.20033,63.304280000000006,North
3265,504,9,2017-05-19,9,car,0.20033,2.60429,Riverlands
3188,123,121,2017-05-20,107,train,0.01214,3.83624,North
3215,40,121,2017-05-20,107,train,0.01214,3.83624,North
3263,105,486,2017-05-21,73,plane,0.13712,914.5903999999999,Reach
3310,88,320,2017-05-21,72,plane,0.16508,140.97832,North
3169,128,121,2017-05-21,90,train,0.01214,3.83624,Reach
3144,409,191,2017-05-22,46,train,0.01214,5.83934,North
3238,202,55,2017-05-22,9,train,0.01214,1.14116,Reach
3333,228,55,2017-05-23,12,car,0.20033,18.831020000000002,Riverlands
3237,468,134,2017-05-24,82,plane,0.14678,53.28114,Riverlands
3231,400,138,2017-05-24,291,car,0.20033,76.72639000000001,Westerlands
3318,210,534,2017-05-25,247,plane,0.13712,1213.1006399999999,Dorne
3316,289,534,2017-05-25,252,plane,0.13712,1213.1006399999999,Westerlands
3191,359,502,2017-05-26,216,plane,0.13712,1041.01504,Riverlands
3053,309,485,2017-05-27,203,plane,0.13712,900.0556799999999,North
3331,123,125,2017-05-28,30,train,0.01214,4.07904,North
3218,136,502,2017-05-28,154,plane,0.13712,1041.01504,Riverlands
3280,78,294,2017-05-28,118,train,0.01214,8.801499999999999,Riverlands
3250,186,142,2017-05-29,36,train,0.01214,4.7345999999999995,Reach
3276,504,294,2017-05-29,112,plane,0.16508,119.683,Riverlands
3288,93,138,2017-05-29,120,train,0.01214,4.64962,Westerlands
3324,279,185,2017-05-29,36,train,0.01214,5.79078,Reach
3305,251,191,2017-05-29,30,train,0.01214,5.83934,Vale
3345,202,55,2017-05-29,9,train,0.01214,1.14116,Reach
3266,169,138,2017-05-30,82,plane,0.16508,63.22564,Westerlands
3313,230,335,2017-05-30,1416,plane,0.14678,136.21184,North
3317,85,191,2017-05-30,159,train,0.01214,5.83934,Westerlands
3364,178,262,2017-05-31,48,train,0.01214,7.73318,Reach
3319,67,55,2017-05-31,10,car,0.20033,18.831020000000002,Reach
3360,468,55,2017-05-31,7,car,0.20033,18.831020000000002,Riverlands
3341,2,125,2017-05-31,35,train,0.01214,4.07904,Dorne
3340,365,561,2017-05-31,138,plane,0.13712,1290.1620799999998,Westerlands
3235,111,122,2017-06-01,2184,plane,0.14678,47.55672,Riverlands
3335,466,55,2017-06-01,8,train,0.01214,1.14116,Dorne
3325,346,55,2017-06-01,9,car,0.20033,18.831020000000002,Westerlands
3338,384,53,2017-06-01,9,train,0.01214,1.1168799999999999,Westerlands
3298,56,125,2017-06-05,111,plane,0.16508,55.46688,Reach
3330,123,95,2017-06-05,76,train,0.01214,2.57368,North
3322,298,148,2017-06-05,102,train,0.01214,4.94098,North
3382,275,191,2017-06-05,100,train,0.01214,5.83934,Dorne
3271,133,148,2017-06-06,86,train,0.01214,4.94098,North
3251,407,325,2017-06-06,83,plane,0.14678,128.72606,Vale
3328,384,191,2017-06-06,26,train,0.01214,5.83934,Westerlands
3295,468,134,2017-06-06,106,plane,0.14678,53.28114,Riverlands
3357,325,268,2017-06-06,147,train,0.01214,7.91528,Westerlands
3320,88,125,2017-06-07,35,train,0.01214,4.07904,North
3353,271,199,2017-06-07,32,train,0.01214,5.9486,North
3344,408,191,2017-06-07,7,train,0.01214,5.83934,Westerlands
3326,381,199,2017-06-07,104,train,0.01214,5.9486,North
3267,53,469,2017-06-07,83,plane,0.13712,812.98448,North
3372,310,191,2017-06-07,101,train,0.01214,5.83934,Reach
3371,351,191,2017-06-07,53,train,0.01214,5.83934,Reach
3359,67,125,2017-06-08,38,train,0.01214,4.07904,Reach
3269,496,191,2017-06-08,12,train,0.01214,5.83934,North
3261,409,191,2017-06-08,15,train,0.01214,5.83934,North
3379,202,55,2017-06-08,6,train,0.01214,1.14116,Reach
3363,105,191,2017-06-09,13,train,0.01214,5.83934,Reach
3361,326,191,2017-06-09,14,train,0.01214,5.83934,Reach
3399,100,47,2017-06-09,10,train,0.01214,1.01976,Reach
3373,451,191,2017-06-11,50,train,0.01214,5.83934,Reach
3245,309,278,2017-06-11,144,train,0.01214,8.23092,North
3352,446,191,2017-06-12,76,train,0.01214,5.83934,Reach
3351,108,191,2017-06-12,145,train,0.01214,5.83934,Reach
3329,384,101,2017-06-12,96,train,0.01214,2.7800599999999998,Westerlands
3350,337,191,2017-06-12,73,train,0.01214,5.83934,Reach
3346,99,101,2017-06-13,70,train,0.01214,2.7800599999999998,Westerlands
3387,75,138,2017-06-13,81,train,0.01214,4.64962,Reach
3374,451,138,2017-06-13,70,plane,0.16508,63.22564,Reach
3388,155,138,2017-06-13,81,train,0.01214,4.64962,Reach
3214,274,283,2017-06-13,59,plane,0.14678,102.01209999999999,North
3405,136,88,2017-06-13,79,train,0.01214,2.46442,Riverlands
3343,325,101,2017-06-13,75,car,0.20033,45.87557,Westerlands
3181,326,191,2017-06-14,59,train,0.01214,5.83934,Reach
3391,128,138,2017-06-14,66,train,0.01214,4.64962,Reach
3398,30,72,2017-06-14,61,train,0.01214,1.67532,Riverlands
3355,125,191,2017-06-14,12,train,0.01214,5.83934,Reach
3407,468,55,2017-06-14,7,car,0.20033,18.831020000000002,Riverlands
3336,483,191,2017-06-14,64,train,0.01214,5.83934,Dorne
3176,105,191,2017-06-14,52,train,0.01214,5.83934,Reach
3284,53,191,2017-06-15,32,train,0.01214,5.83934,North
3327,341,173,2017-06-17,184,car,0.20033,92.95312,Dorne
3390,448,125,2017-06-18,175,train,0.01214,4.07904,Westerlands
3356,56,174,2017-06-18,82,plane,0.14678,68.25269999999999,Reach
3365,377,191,2017-06-19,29,train,0.01214,5.83934,Reach
3297,383,277,2017-06-19,105,train,0.01214,8.1945,Riverlands
3296,500,191,2017-06-19,29,train,0.01214,5.83934,North
3226,504,277,2017-06-19,114,train,0.01214,8.1945,Riverlands
3354,251,191,2017-06-19,61,train,0.01214,5.83934,Vale
3384,411,63,2017-06-19,15,train,0.01214,1.2747,Dorne
3236,468,277,2017-06-19,83,plane,0.16508,111.429,Riverlands
3258,165,277,2017-06-19,113,train,0.01214,8.1945,Riverlands
3227,275,380,2017-06-19,124,plane,0.14678,182.59431999999998,Dorne
3411,289,191,2017-06-19,33,train,0.01214,5.83934,Westerlands
3416,151,191,2017-06-20,31,train,0.01214,5.83934,Reach
3256,125,95,2017-06-21,54,train,0.01214,2.57368,Reach
3402,104,95,2017-06-21,46,train,0.01214,2.57368,Reach
3366,425,191,2017-06-21,14,train,0.01214,5.83934,Reach
3302,452,95,2017-06-22,38,train,0.01214,2.57368,Reach
3306,73,334,2017-06-22,53,plane,0.14678,135.47794,Reach
3294,500,191,2017-06-22,11,train,0.01214,5.83934,North
3286,63,518,2017-06-23,200,plane,0.13712,1140.8383999999999,Riverlands
3395,391,614,2017-06-23,250,plane,0.13712,1705.2243199999998,Westerlands
3420,489,318,2017-06-25,138,plane,0.14678,123.73554,Riverlands
3393,117,191,2017-06-25,25,train,0.01214,5.83934,Reach
3394,36,469,2017-06-25,370,plane,0.13712,812.98448,Reach
3418,142,198,2017-06-25,133,plane,0.14678,71.9222,Reach
3369,236,142,2017-06-25,312,train,0.01214,4.7345999999999995,Reach
3232,409,125,2017-06-25,28,train,0.01214,4.07904,North
3307,73,142,2017-06-25,313,train,0.01214,4.7345999999999995,Reach
3406,460,88,2017-06-25,81,train,0.01214,2.46442,Riverlands
3291,78,413,2017-06-25,150,plane,0.14678,243.80158,Riverlands
3229,73,142,2017-06-25,323,train,0.01214,4.7345999999999995,Reach
3376,14,191,2017-06-26,12,train,0.01214,5.83934,Reach
3377,423,191,2017-06-26,12,train,0.01214,5.83934,Reach
3426,490,403,2017-06-26,36,plane,0.14678,208.72116,North
3396,300,403,2017-06-26,107,plane,0.14678,208.72116,North
3400,326,191,2017-06-27,33,train,0.01214,5.83934,Reach
3404,88,191,2017-06-27,96,train,0.01214,5.83934,North
3414,314,191,2017-06-27,33,train,0.01214,5.83934,North
3375,14,0,2017-06-28,58,public,0.075,0.0,Reach
3428,500,268,2017-06-28,41,train,0.01214,7.91528,North
3409,468,395,2017-06-28,79,plane,0.14678,199.91436,Riverlands
3367,464,191,2017-06-28,17,train,0.01214,5.83934,Reach
3095,359,0,2017-06-28,60,public,0.075,0.0,Riverlands
3427,40,223,2017-06-28,74,train,0.01214,6.6163,North
3293,128,264,2017-06-28,230,plane,0.16508,105.6512,Reach
3419,163,191,2017-06-29,87,train,0.01214,5.83934,Dorne
3423,504,118,2017-06-29,31,plane,0.14678,43.88722,Riverlands
3397,373,318,2017-06-29,41,plane,0.14678,123.73554,Riverlands
3332,275,264,2017-06-30,176,train,0.01214,7.7696,Dorne
3434,351,53,2017-06-30,125,train,0.01214,1.1168799999999999,Reach
3417,341,47,2017-06-30,17,car,0.20033,16.82772,Dorne
3177,105,486,2017-07-01,1048,plane,0.13712,914.5903999999999,Reach
3392,337,472,2017-07-01,397,plane,0.13712,832.59264,Reach
3438,276,485,2017-07-02,347,plane,0.13712,900.0556799999999,Reach
3378,251,296,2017-07-02,133,train,0.01214,8.9836,Vale
3435,310,55,2017-07-03,59,train,0.01214,1.14116,Reach
3281,217,55,2017-07-03,84,car,0.20033,18.831020000000002,North
3429,463,264,2017-07-03,64,train,0.01214,7.7696,Reach
3430,502,264,2017-07-03,108,train,0.01214,7.7696,Reach
3439,136,53,2017-07-03,96,car,0.20033,18.43036,Riverlands
3437,100,55,2017-07-03,59,train,0.01214,1.14116,Reach
3413,282,280,2017-07-03,85,train,0.01214,8.34018,North
3433,67,53,2017-07-03,59,train,0.01214,1.1168799999999999,Reach
3431,496,39,2017-07-04,16,car,0.20033,13.02145,North
3436,30,95,2017-07-04,85,train,0.01214,2.57368,Riverlands
3347,434,519,2017-07-05,126,plane,0.13712,1141.1126399999998,Reach
3444,89,55,2017-07-05,10,car,0.20033,18.831020000000002,Riverlands
3386,73,350,2017-07-05,56,plane,0.13712,137.66848,Reach
3448,405,191,2017-07-05,30,train,0.01214,5.83934,Vale
3440,163,191,2017-07-06,11,train,0.01214,5.83934,Dorne
3432,496,39,2017-07-06,40,car,0.20033,13.02145,North
3445,89,191,2017-07-06,7,train,0.01214,5.83934,Riverlands
3303,452,313,2017-07-07,110,plane,0.14678,120.94672,Reach
3260,373,514,2017-07-07,390,plane,0.13712,1103.2675199999999,Riverlands
3270,7,522,2017-07-08,690,plane,0.13712,1150.16256,North
3283,326,161,2017-07-09,58,train,0.01214,5.4023,Reach
3254,124,114,2017-07-09,321,plane,0.14678,39.48382,Reach
3456,301,3,2017-07-10,1451,public,0.075,0.3,Reach
3348,434,313,2017-07-10,79,plane,0.14678,120.94672,Reach
3449,432,138,2017-07-11,38,train,0.01214,4.64962,Westerlands
3451,384,276,2017-07-11,34,plane,0.14678,99.0765,Westerlands
3461,123,125,2017-07-12,31,train,0.01214,4.07904,North
3212,368,584,2017-07-13,784,plane,0.13712,1341.1707199999998,Westerlands
3467,454,415,2017-07-14,591,plane,0.14678,248.20497999999998,Riverlands
3220,205,514,2017-07-15,363,plane,0.13712,1103.2675199999999,Westerlands
3272,494,292,2017-07-15,168,plane,0.14678,105.97516,Reach
3314,305,292,2017-07-16,157,plane,0.14678,105.97516,Reach
3339,18,292,2017-07-16,153,plane,0.14678,105.97516,Reach
3370,14,423,2017-07-16,149,plane,0.13712,262.99616,Reach
3464,8,54,2017-07-16,79,train,0.01214,1.12902,Reach
3412,405,274,2017-07-16,104,plane,0.14678,97.46191999999999,Vale
3385,247,292,2017-07-16,144,plane,0.14678,105.97516,Reach
3230,341,602,2017-07-16,744,plane,0.13712,1391.768,Dorne
3462,123,261,2017-07-17,31,plane,0.14678,93.49886,North
3401,228,207,2017-07-18,113,train,0.01214,6.03358,Riverlands
3466,213,191,2017-07-18,33,train,0.01214,5.83934,Riverlands
3469,24,262,2017-07-19,1520,train,0.01214,7.73318,Riverlands
3475,26,191,2017-07-20,54,train,0.01214,5.83934,North
3473,264,191,2017-07-20,89,train,0.01214,5.83934,North
3311,119,261,2017-07-23,96,train,0.01214,7.73318,Westerlands
3219,136,540,2017-07-23,132,plane,0.13712,1240.5246399999999,Riverlands
3349,468,358,2017-07-23,129,plane,0.14678,154.26578,Riverlands
